symbol,quote_date,expiration_date,days_to_expiration,contract_count,call_count,put_count,distinct_strikes,minimum_strike,maximum_strike,median_strike_gap,maximum_strike_gap,strike_gap_completeness_score,call_put_balance_score,completeness_score
STLD,2026-07-20,2026-08-21,32,5,3,2,5,200.0,260.0,10.0,30.0,0.833333,0.8,0.918333
STLD,2026-07-20,2026-09-18,60,1,0,1,1,100.0,100.0,,,1.0,0.0,0.36
STT,2026-07-20,2026-08-21,32,4,2,2,3,170.0,210.0,20.0,25.0,1.0,1.0,0.78
STT,2026-07-20,2026-09-18,60,3,1,2,3,65.0,165.0,50.0,90.0,1.0,0.666667,0.713333
STX,2026-07-20,2026-07-31,11,2,2,0,2,1000.0,1050.0,50.0,50.0,1.0,0.0,0.47
STX,2026-07-20,2026-08-21,32,5,1,4,5,520.0,1060.0,125.0,260.0,1.0,0.4,0.88
STX,2026-07-20,2026-09-18,60,1,0,1,1,370.0,370.0,,,1.0,0.0,0.36
STZ,2026-07-20,2026-08-07,18,1,1,0,1,139.0,139.0,,,1.0,0.0,0.36
STZ,2026-07-20,2026-08-21,32,1,1,0,1,140.0,140.0,,,1.0,0.0,0.36
STZ,2026-07-20,2026-08-28,39,1,0,1,1,144.0,144.0,,,1.0,0.0,0.36
STZ,2026-07-20,2026-09-18,60,2,2,0,2,135.0,140.0,5.0,5.0,1.0,0.0,0.47
SWKS,2026-07-20,2026-08-21,32,3,2,1,3,60.0,85.0,12.5,15.0,1.0,0.666667,0.713333
SWKS,2026-07-20,2026-09-18,60,1,0,1,1,60.0,60.0,,,1.0,0.0,0.36
SYF,2026-07-20,2026-08-21,32,4,3,1,4,67.5,85.0,5.0,10.0,1.0,0.5,0.79
SYK,2026-07-20,2026-08-21,32,4,4,0,4,320.0,360.0,10.0,20.0,1.0,0.0,0.69
SYK,2026-07-20,2026-09-18,60,2,2,0,2,350.0,390.0,40.0,40.0,1.0,0.0,0.47
T,2026-07-20,2026-07-31,11,8,7,1,8,20.0,26.0,1.0,1.0,1.0,0.25,0.85
T,2026-07-20,2026-08-07,18,4,2,2,4,19.0,26.0,3.0,3.0,1.0,1.0,0.89
T,2026-07-20,2026-08-14,25,3,3,0,3,22.0,28.0,3.0,4.0,1.0,0.0,0.58
T,2026-07-20,2026-08-21,32,9,5,4,8,17.0,26.0,1.0,3.0,0.833333,0.888889,0.936111
T,2026-07-20,2026-08-28,39,2,2,0,2,23.0,24.0,1.0,1.0,1.0,0.0,0.47
T,2026-07-20,2026-09-18,60,7,5,2,6,21.0,27.0,1.0,2.0,1.0,0.571429,0.914286
TAN,2026-07-20,2026-08-21,32,1,1,0,1,51.0,51.0,,,1.0,0.0,0.36
TAN,2026-07-20,2026-09-18,60,3,1,2,3,51.0,78.0,13.5,14.0,1.0,0.666667,0.713333
TAP,2026-07-20,2026-08-21,32,2,2,0,2,42.5,45.0,2.5,2.5,1.0,0.0,0.47
TDG,2026-07-20,2026-08-21,32,2,0,2,2,1060.0,1080.0,20.0,20.0,1.0,0.0,0.47
TDG,2026-07-20,2026-09-18,60,1,0,1,1,1000.0,1000.0,,,1.0,0.0,0.36
TECH,2026-07-20,2026-09-18,60,1,1,0,1,75.0,75.0,,,1.0,0.0,0.36
TEL,2026-07-20,2026-08-21,32,3,2,1,3,190.0,230.0,20.0,35.0,1.0,0.666667,0.713333
TEL,2026-07-20,2026-09-18,60,1,1,0,1,230.0,230.0,,,1.0,0.0,0.36
TER,2026-07-20,2026-07-31,11,2,2,0,2,350.0,430.0,80.0,80.0,1.0,0.0,0.47
TER,2026-07-20,2026-08-21,32,1,0,1,1,300.0,300.0,,,1.0,0.0,0.36
TFC,2026-07-20,2026-08-21,32,6,4,2,4,50.0,57.5,2.5,2.5,1.0,0.666667,0.823333
TFC,2026-07-20,2026-09-18,60,1,1,0,1,70.0,70.0,,,1.0,0.0,0.36
TGT,2026-07-20,2026-07-31,11,2,0,2,2,137.0,138.0,1.0,1.0,1.0,0.0,0.47
TGT,2026-07-20,2026-08-07,18,1,0,1,1,145.0,145.0,,,1.0,0.0,0.36
TGT,2026-07-20,2026-08-14,25,1,1,0,1,145.0,145.0,,,1.0,0.0,0.36
TGT,2026-07-20,2026-08-21,32,4,2,2,4,125.0,150.0,5.0,15.0,0.833333,1.0,0.848333
TGT,2026-07-20,2026-09-18,60,2,0,2,2,100.0,120.0,20.0,20.0,1.0,0.0,0.47
TJX,2026-07-20,2026-07-31,11,2,2,0,2,162.5,165.0,2.5,2.5,1.0,0.0,0.47
TJX,2026-07-20,2026-08-14,25,1,1,0,1,170.0,170.0,,,1.0,0.0,0.36
TJX,2026-07-20,2026-08-21,32,5,4,1,4,155.0,180.0,5.0,15.0,0.833333,0.4,0.728333
TJX,2026-07-20,2026-09-18,60,1,0,1,1,145.0,145.0,,,1.0,0.0,0.36
TLT,2026-07-20,2026-07-27,7,12,6,6,10,82.0,88.0,0.5,1.5,0.833333,1.0,0.958333
TLT,2026-07-20,2026-07-29,9,16,9,7,13,79.0,89.0,0.5,2.0,0.625,0.875,0.88125
TLT,2026-07-20,2026-07-31,11,33,17,16,24,75.0,95.0,0.5,4.5,0.277778,0.969697,0.813384
TLT,2026-07-20,2026-08-07,18,17,9,8,13,76.0,94.0,1.25,3.5,0.892857,0.941176,0.96145
TLT,2026-07-20,2026-08-14,25,19,12,7,17,75.0,94.0,1.0,3.0,0.833333,0.736842,0.905702
TLT,2026-07-20,2026-08-21,32,21,12,9,15,69.0,90.0,1.0,6.0,0.416667,0.857143,0.825595
TLT,2026-07-20,2026-08-28,39,16,8,8,15,80.0,95.0,0.75,3.0,0.625,1.0,0.90625
TLT,2026-07-20,2026-09-18,60,34,21,13,25,60.0,110.0,1.0,9.0,0.277778,0.764706,0.772386
TMO,2026-07-20,2026-07-31,11,1,0,1,1,430.0,430.0,,,1.0,0.0,0.36
TMO,2026-07-20,2026-08-21,32,1,1,0,1,540.0,540.0,,,1.0,0.0,0.36
TMUS,2026-07-20,2026-07-31,11,1,1,0,1,220.0,220.0,,,1.0,0.0,0.36
TMUS,2026-07-20,2026-08-21,32,2,0,2,2,175.0,200.0,25.0,25.0,1.0,0.0,0.47
TMUS,2026-07-20,2026-09-18,60,2,2,0,2,210.0,270.0,60.0,60.0,1.0,0.0,0.47
TPR,2026-07-20,2026-07-31,11,1,1,0,1,135.0,135.0,,,1.0,0.0,0.36
TPR,2026-07-20,2026-08-07,18,4,2,2,4,140.0,150.0,4.0,5.0,1.0,1.0,0.89
TPR,2026-07-20,2026-08-14,25,1,1,0,1,137.0,137.0,,,1.0,0.0,0.36
TPR,2026-07-20,2026-08-21,32,2,1,1,2,155.0,175.0,20.0,20.0,1.0,1.0,0.67
TPR,2026-07-20,2026-08-28,39,1,1,0,1,155.0,155.0,,,1.0,0.0,0.36
TPR,2026-07-20,2026-09-18,60,3,2,1,3,70.0,160.0,45.0,65.0,1.0,0.666667,0.713333
TQQQ,2026-07-20,2026-07-31,11,49,26,23,35,45.0,90.0,1.0,5.0,0.5,0.938776,0.862755
TQQQ,2026-07-20,2026-08-07,18,19,9,10,17,40.0,90.0,2.5,5.0,1.0,0.947368,0.989474
TQQQ,2026-07-20,2026-08-14,25,12,6,6,11,45.0,90.0,3.5,17.0,0.514706,1.0,0.878676
TQQQ,2026-07-20,2026-08-21,32,23,15,8,18,40.0,100.0,4.0,10.0,1.0,0.695652,0.93913
TQQQ,2026-07-20,2026-08-28,39,8,2,6,8,45.0,80.0,5.0,13.5,0.925926,0.5,0.881481
TQQQ,2026-07-20,2026-09-18,60,23,10,13,22,23.0,125.0,4.0,15.0,0.666667,0.869565,0.89058
TRI,2026-07-20,2026-09-18,60,1,0,1,1,95.0,95.0,,,1.0,0.0,0.36
TRV,2026-07-20,2026-08-21,32,1,0,1,1,320.0,320.0,,,1.0,0.0,0.36
TSCO,2026-07-20,2026-07-31,11,2,1,1,2,29.0,30.0,1.0,1.0,1.0,1.0,0.67
TSCO,2026-07-20,2026-08-21,32,2,1,1,2,25.0,35.0,10.0,10.0,1.0,1.0,0.67
TSCO,2026-07-20,2026-08-28,39,1,1,0,1,31.0,31.0,,,1.0,0.0,0.36
TSLA,2026-07-20,2026-07-27,7,42,24,18,34,320.0,810.0,5.0,350.0,0.035714,0.857143,0.730357
TSLA,2026-07-20,2026-07-29,9,11,6,5,10,300.0,740.0,17.5,237.5,0.184211,0.909091,0.777871
TSLA,2026-07-20,2026-07-31,11,66,36,30,54,90.0,600.0,5.0,100.0,0.125,0.909091,0.763068
TSLA,2026-07-20,2026-08-07,18,42,24,18,37,90.0,500.0,5.0,170.0,0.073529,0.857143,0.739811
TSLA,2026-07-20,2026-08-14,25,28,17,11,25,240.0,475.0,5.0,60.0,0.208333,0.785714,0.759226
TSLA,2026-07-20,2026-08-21,32,71,36,35,59,115.0,990.0,5.0,365.0,0.034247,0.985915,0.755745
TSLA,2026-07-20,2026-08-28,39,24,15,9,24,265.0,500.0,10.0,35.0,0.714286,0.75,0.878571
TSLA,2026-07-20,2026-09-18,60,63,36,27,53,25.0,990.0,5.0,320.0,0.039062,0.857143,0.731194
TSN,2026-07-20,2026-08-21,32,1,1,0,1,60.0,60.0,,,1.0,0.0,0.36
TSN,2026-07-20,2026-09-18,60,2,1,1,2,47.5,60.0,12.5,12.5,1.0,1.0,0.67
TTD,2026-07-20,2026-07-31,11,10,4,6,10,15.0,21.0,0.5,2.0,0.625,0.8,0.86625
TTD,2026-07-20,2026-08-07,18,4,3,1,4,13.0,25.0,4.0,7.5,1.0,0.5,0.79
TTD,2026-07-20,2026-08-14,25,4,3,1,4,18.0,23.0,2.0,2.5,1.0,0.5,0.79
TTD,2026-07-20,2026-08-21,32,7,4,3,6,15.0,30.0,2.5,5.0,1.0,0.857143,0.971429
TTD,2026-07-20,2026-09-18,60,6,6,0,6,20.0,82.5,5.0,42.5,0.294118,0.0,0.623529
TTWO,2026-07-20,2026-07-31,11,3,1,2,3,165.0,220.0,27.5,30.0,1.0,0.666667,0.713333
TTWO,2026-07-20,2026-08-07,18,2,0,2,2,165.0,175.0,10.0,10.0,1.0,0.0,0.47
TTWO,2026-07-20,2026-08-21,32,3,2,1,3,170.0,340.0,85.0,90.0,1.0,0.666667,0.713333
TTWO,2026-07-20,2026-08-28,39,1,1,0,1,340.0,340.0,,,1.0,0.0,0.36
TTWO,2026-07-20,2026-09-18,60,1,0,1,1,240.0,240.0,,,1.0,0.0,0.36
TXN,2026-07-20,2026-07-31,11,3,3,0,3,320.0,400.0,40.0,55.0,1.0,0.0,0.58
TXN,2026-07-20,2026-08-21,32,7,4,3,7,160.0,310.0,22.5,45.0,1.0,0.857143,0.971429
TXN,2026-07-20,2026-08-28,39,1,0,1,1,175.0,175.0,,,1.0,0.0,0.36
TXN,2026-07-20,2026-09-18,60,5,0,5,5,135.0,195.0,17.5,20.0,1.0,0.0,0.8
TXT,2026-07-20,2026-08-21,32,1,1,0,1,95.0,95.0,,,1.0,0.0,0.36
UAL,2026-07-20,2026-07-31,11,1,1,0,1,135.0,135.0,,,1.0,0.0,0.36
UAL,2026-07-20,2026-08-14,25,1,1,0,1,180.0,180.0,,,1.0,0.0,0.36
UAL,2026-07-20,2026-08-21,32,10,8,2,9,80.0,185.0,7.5,40.0,0.46875,0.4,0.747188
UAL,2026-07-20,2026-08-28,39,2,1,1,2,115.0,160.0,45.0,45.0,1.0,1.0,0.67
UAL,2026-07-20,2026-09-18,60,3,2,1,3,70.0,125.0,27.5,45.0,1.0,0.666667,0.713333
UBER,2026-07-20,2026-07-31,11,15,9,6,14,65.0,83.0,1.0,3.0,0.833333,0.8,0.918333
UBER,2026-07-20,2026-08-07,18,6,6,0,6,75.0,90.0,3.0,6.0,1.0,0.0,0.8
UBER,2026-07-20,2026-08-14,25,1,1,0,1,90.0,90.0,,,1.0,0.0,0.36
UBER,2026-07-20,2026-08-21,32,16,10,6,13,55.0,135.0,2.5,35.0,0.178571,0.75,0.744643
UBER,2026-07-20,2026-09-18,60,17,8,9,12,42.5,90.0,2.5,17.5,0.357143,0.941176,0.827521
UDR,2026-07-20,2026-08-21,32,1,1,0,1,42.5,42.5,,,1.0,0.0,0.36
UHS,2026-07-20,2026-08-21,32,1,0,1,1,115.0,115.0,,,1.0,0.0,0.36
ULTA,2026-07-20,2026-08-14,25,2,0,2,2,380.0,440.0,60.0,60.0,1.0,0.0,0.47
UNG,2026-07-20,2026-07-31,11,4,2,2,3,10.0,11.0,0.5,0.5,1.0,1.0,0.78
UNG,2026-07-20,2026-08-07,18,1,1,0,1,10.5,10.5,,,1.0,0.0,0.36
UNG,2026-07-20,2026-08-21,32,5,4,1,4,10.0,15.0,1.0,3.0,0.833333,0.4,0.728333
UNG,2026-07-20,2026-08-28,39,2,0,2,2,9.0,9.5,0.5,0.5,1.0,0.0,0.47
UNG,2026-07-20,2026-09-18,60,5,4,1,4,10.0,13.0,1.0,1.0,1.0,0.4,0.77
UNH,2026-07-20,2026-07-31,11,14,9,5,14,380.0,490.0,5.0,25.0,0.5,0.714286,0.817857
UNH,2026-07-20,2026-08-07,18,1,0,1,1,395.0,395.0,,,1.0,0.0,0.36
UNH,2026-07-20,2026-08-14,25,2,1,1,2,395.0,440.0,45.0,45.0,1.0,1.0,0.67
UNH,2026-07-20,2026-08-21,32,23,11,12,22,170.0,520.0,10.0,120.0,0.208333,0.956522,0.793388
UNH,2026-07-20,2026-09-18,60,21,8,13,21,160.0,500.0,10.0,160.0,0.15625,0.761905,0.741443
UNP,2026-07-20,2026-08-07,18,1,0,1,1,280.0,280.0,,,1.0,0.0,0.36
UNP,2026-07-20,2026-08-21,32,2,1,1,2,275.0,310.0,35.0,35.0,1.0,1.0,0.67
UNP,2026-07-20,2026-09-18,60,2,2,0,2,275.0,335.0,60.0,60.0,1.0,0.0,0.47
UPRO,2026-07-20,2026-07-31,11,5,4,1,5,75.0,160.0,17.75,39.5,1.0,0.4,0.88
UPRO,2026-07-20,2026-08-07,18,7,5,2,7,85.0,155.0,10.0,22.0,1.0,0.571429,0.914286
UPRO,2026-07-20,2026-08-14,25,7,3,4,6,80.0,143.0,5.0,38.0,0.328947,0.857143,0.803665
UPRO,2026-07-20,2026-08-21,32,5,0,5,5,85.0,152.0,10.0,42.0,0.595238,0.0,0.69881
UPRO,2026-07-20,2026-09-18,60,1,1,0,1,70.0,70.0,,,1.0,0.0,0.36
UPS,2026-07-20,2026-07-31,11,3,2,1,3,105.0,120.0,7.5,10.0,1.0,0.666667,0.713333
UPS,2026-07-20,2026-08-07,18,2,1,1,2,110.0,118.0,8.0,8.0,1.0,1.0,0.67
UPS,2026-07-20,2026-08-14,25,3,3,0,3,115.0,145.0,15.0,25.0,1.0,0.0,0.58
UPS,2026-07-20,2026-08-21,32,7,4,3,6,100.0,125.0,5.0,5.0,1.0,0.857143,0.971429
UPS,2026-07-20,2026-09-18,60,5,3,2,5,95.0,120.0,5.0,10.0,1.0,0.8,0.96
URI,2026-07-20,2026-08-21,32,1,1,0,1,1190.0,1190.0,,,1.0,0.0,0.36
USB,2026-07-20,2026-08-07,18,1,1,0,1,63.0,63.0,,,1.0,0.0,0.36
USB,2026-07-20,2026-08-14,25,1,0,1,1,65.0,65.0,,,1.0,0.0,0.36
USB,2026-07-20,2026-08-21,32,2,2,0,2,65.0,67.5,2.5,2.5,1.0,0.0,0.47
USB,2026-07-20,2026-09-18,60,2,1,1,2,60.0,67.5,7.5,7.5,1.0,1.0,0.67
USO,2026-07-20,2026-07-29,9,4,3,1,4,108.0,140.0,10.0,17.0,1.0,0.5,0.79
USO,2026-07-20,2026-07-31,11,29,16,13,28,65.0,265.0,5.0,35.0,0.357143,0.896552,0.818596
USO,2026-07-20,2026-08-07,18,10,2,8,10,55.0,155.0,4.0,45.0,0.222222,0.4,0.685556
USO,2026-07-20,2026-08-14,25,8,5,3,8,55.0,124.0,10.0,23.0,1.0,0.75,0.95
USO,2026-07-20,2026-08-21,32,18,11,7,16,90.0,160.0,5.0,10.0,1.0,0.777778,0.955556
USO,2026-07-20,2026-08-28,39,8,4,4,8,103.5,195.0,5.0,56.0,0.223214,1.0,0.805804
USO,2026-07-20,2026-09-18,60,18,13,5,18,100.0,260.0,5.0,40.0,0.3125,0.555556,0.739236
UVXY,2026-07-20,2026-07-31,11,10,6,4,9,23.0,67.0,1.75,29.0,0.150862,0.8,0.747716
UVXY,2026-07-20,2026-08-07,18,4,3,1,4,33.0,54.0,1.0,19.0,0.131579,0.5,0.572895
UVXY,2026-07-20,2026-08-14,25,3,3,0,3,36.0,46.0,5.0,5.0,1.0,0.0,0.58
UVXY,2026-07-20,2026-08-21,32,5,2,3,4,14.0,30.0,5.0,9.0,1.0,0.8,0.85
UVXY,2026-07-20,2026-08-28,39,2,2,0,2,25.0,32.0,7.0,7.0,1.0,0.0,0.47
UVXY,2026-07-20,2026-09-18,60,12,6,6,11,18.0,65.0,5.0,7.0,1.0,1.0,1.0
V,2026-07-20,2026-07-31,11,4,0,4,4,205.0,320.0,5.0,105.0,0.119048,0.0,0.469762
V,2026-07-20,2026-08-07,18,4,0,4,4,190.0,245.0,5.0,45.0,0.277778,0.0,0.509444
V,2026-07-20,2026-08-14,25,12,3,9,12,190.0,400.0,15.0,55.0,0.681818,0.5,0.820455
V,2026-07-20,2026-08-21,32,8,5,3,8,335.0,410.0,5.0,35.0,0.357143,0.75,0.789286
V,2026-07-20,2026-08-28,39,4,0,4,4,190.0,225.0,15.0,15.0,1.0,0.0,0.69
V,2026-07-20,2026-09-18,60,4,3,1,4,190.0,395.0,25.0,170.0,0.367647,0.5,0.631912
VEA,2026-07-20,2026-09-18,60,2,1,1,2,68.0,72.0,4.0,4.0,1.0,1.0,0.67
VEEV,2026-07-20,2026-08-21,32,2,2,0,2,140.0,210.0,70.0,70.0,1.0,0.0,0.47
VICI,2026-07-20,2026-08-21,32,2,1,1,2,25.0,27.5,2.5,2.5,1.0,1.0,0.67
VICI,2026-07-20,2026-09-18,60,3,3,0,3,25.0,30.0,2.5,2.5,1.0,0.0,0.58
VIXY,2026-07-20,2026-08-21,32,3,3,0,3,23.0,31.0,4.0,7.0,1.0,0.0,0.58
VIXY,2026-07-20,2026-09-18,60,1,1,0,1,15.0,15.0,,,1.0,0.0,0.36
VLO,2026-07-20,2026-07-31,11,2,0,2,2,282.5,287.5,5.0,5.0,1.0,0.0,0.47
VLO,2026-07-20,2026-08-07,18,1,1,0,1,305.0,305.0,,,1.0,0.0,0.36
VLO,2026-07-20,2026-08-21,32,3,1,2,3,155.0,320.0,82.5,105.0,1.0,0.666667,0.713333
VLO,2026-07-20,2026-09-18,60,2,0,2,2,110.0,220.0,110.0,110.0,1.0,0.0,0.47
VLTO,2026-07-20,2026-08-21,32,1,1,0,1,90.0,90.0,,,1.0,0.0,0.36
VLUE,2026-07-20,2026-09-18,60,1,0,1,1,165.0,165.0,,,1.0,0.0,0.36
VNQ,2026-07-20,2026-08-21,32,3,1,2,3,91.0,102.0,5.5,7.0,1.0,0.666667,0.713333
VOO,2026-07-20,2026-07-31,11,3,1,2,3,520.0,705.0,92.5,160.0,1.0,0.666667,0.713333
VOO,2026-07-20,2026-08-07,18,3,1,2,3,545.0,662.5,58.75,107.5,1.0,0.666667,0.713333
VOO,2026-07-20,2026-08-14,25,2,0,2,2,555.0,700.0,145.0,145.0,1.0,0.0,0.47
VOO,2026-07-20,2026-08-21,32,2,1,1,2,525.0,660.0,135.0,135.0,1.0,1.0,0.67
VOO,2026-07-20,2026-09-18,60,3,1,2,3,335.0,695.0,180.0,350.0,1.0,0.666667,0.713333
VRT,2026-07-20,2026-07-31,11,2,1,1,2,240.0,360.0,120.0,120.0,1.0,1.0,0.67
VRT,2026-07-20,2026-08-14,25,1,1,0,1,450.0,450.0,,,1.0,0.0,0.36
VRT,2026-07-20,2026-08-21,32,6,4,2,6,260.0,350.0,20.0,30.0,1.0,0.666667,0.933333
VRT,2026-07-20,2026-08-28,39,1,0,1,1,255.0,255.0,,,1.0,0.0,0.36
VRT,2026-07-20,2026-09-18,60,7,2,5,7,150.0,370.0,35.0,70.0,1.0,0.571429,0.914286
VRTX,2026-07-20,2026-07-31,11,1,0,1,1,480.0,480.0,,,1.0,0.0,0.36
VRTX,2026-07-20,2026-08-14,25,2,0,2,2,330.0,340.0,10.0,10.0,1.0,0.0,0.47
VRTX,2026-07-20,2026-08-21,32,3,0,3,3,330.0,470.0,70.0,130.0,1.0,0.0,0.58
VRTX,2026-07-20,2026-08-28,39,2,0,2,2,340.0,350.0,10.0,10.0,1.0,0.0,0.47
VST,2026-07-20,2026-07-31,11,5,3,2,5,90.0,170.0,15.0,45.0,0.833333,0.8,0.918333
VST,2026-07-20,2026-08-07,18,1,1,0,1,90.0,90.0,,,1.0,0.0,0.36
VST,2026-07-20,2026-08-14,25,2,1,1,2,150.0,200.0,50.0,50.0,1.0,1.0,0.67
VST,2026-07-20,2026-08-21,32,11,5,6,11,85.0,185.0,7.5,25.0,0.75,0.909091,0.919318
VST,2026-07-20,2026-09-18,60,4,3,1,3,150.0,200.0,25.0,25.0,1.0,0.5,0.68
VTI,2026-07-20,2026-08-21,32,5,5,0,5,365.0,385.0,5.0,5.0,1.0,0.0,0.8
VTRS,2026-07-20,2026-08-21,32,3,1,2,3,16.0,19.0,1.5,2.0,1.0,0.666667,0.713333
VTRS,2026-07-20,2026-09-18,60,1,1,0,1,19.0,19.0,,,1.0,0.0,0.36
VTV,2026-07-20,2026-08-21,32,2,1,1,2,185.0,210.0,25.0,25.0,1.0,1.0,0.67
VUG,2026-07-20,2026-08-21,32,3,3,0,3,77.0,91.0,7.0,13.0,1.0,0.0,0.58
VUG,2026-07-20,2026-09-18,60,4,3,1,4,50.0,87.5,16.67,18.33,1.0,0.5,0.79
VWO,2026-07-20,2026-08-21,32,2,1,1,2,59.0,63.0,4.0,4.0,1.0,1.0,0.67
VWO,2026-07-20,2026-09-18,60,1,1,0,1,52.0,52.0,,,1.0,0.0,0.36
VYM,2026-07-20,2026-08-21,32,2,1,1,2,155.0,170.0,15.0,15.0,1.0,1.0,0.67
VZ,2026-07-20,2026-07-31,11,5,3,2,5,38.0,46.0,1.5,4.0,0.9375,0.8,0.944375
VZ,2026-07-20,2026-08-07,18,2,1,1,2,39.0,50.0,11.0,11.0,1.0,1.0,0.67
VZ,2026-07-20,2026-08-14,25,3,2,1,3,38.0,48.0,5.0,7.0,1.0,0.666667,0.713333
VZ,2026-07-20,2026-08-21,32,10,7,3,10,30.0,49.0,1.0,10.0,0.25,0.6,0.7325
VZ,2026-07-20,2026-08-28,39,1,1,0,1,48.0,48.0,,,1.0,0.0,0.36
VZ,2026-07-20,2026-09-18,60,10,7,3,10,23.0,60.0,1.0,17.0,0.147059,0.6,0.706765
WBD,2026-07-20,2026-07-31,11,6,3,3,5,19.0,30.0,1.5,7.5,0.5,1.0,0.875
WBD,2026-07-20,2026-08-07,18,1,1,0,1,27.0,27.0,,,1.0,0.0,0.36
WBD,2026-07-20,2026-08-14,25,1,1,0,1,31.0,31.0,,,1.0,0.0,0.36
WBD,2026-07-20,2026-08-21,32,10,5,5,8,15.0,30.0,1.0,8.0,0.3125,1.0,0.828125
WBD,2026-07-20,2026-08-28,39,1,1,0,1,32.0,32.0,,,1.0,0.0,0.36
WBD,2026-07-20,2026-09-18,60,14,8,6,14,15.0,40.0,1.0,9.0,0.277778,0.857143,0.790873
WDAY,2026-07-20,2026-07-31,11,1,1,0,1,157.5,157.5,,,1.0,0.0,0.36
WDAY,2026-07-20,2026-08-21,32,2,1,1,2,120.0,170.0,50.0,50.0,1.0,1.0,0.67
WDAY,2026-07-20,2026-09-18,60,4,3,1,4,130.0,260.0,40.0,65.0,1.0,0.5,0.79
WDC,2026-07-20,2026-07-31,11,11,8,3,11,285.0,1040.0,50.0,240.0,0.520833,0.545455,0.789299
WDC,2026-07-20,2026-08-21,32,5,2,3,5,240.0,700.0,75.0,300.0,0.625,0.8,0.86625
WDC,2026-07-20,2026-09-18,60,4,2,2,4,220.0,1060.0,310.0,320.0,1.0,1.0,0.89
WEC,2026-07-20,2026-08-21,32,1,1,0,1,120.0,120.0,,,1.0,0.0,0.36
WELL,2026-07-20,2026-08-21,32,2,1,1,2,230.0,260.0,30.0,30.0,1.0,1.0,0.67
WELL,2026-07-20,2026-09-18,60,2,0,2,2,185.0,260.0,75.0,75.0,1.0,0.0,0.47
WFC,2026-07-20,2026-07-31,11,12,7,5,11,80.0,97.0,1.5,3.0,1.0,0.833333,0.966667
WFC,2026-07-20,2026-08-07,18,3,0,3,3,82.0,91.0,4.5,8.0,1.0,0.0,0.58
WFC,2026-07-20,2026-08-14,25,2,2,0,2,87.0,89.0,2.0,2.0,1.0,0.0,0.47
WFC,2026-07-20,2026-08-21,32,8,5,3,8,42.5,95.0,2.5,35.0,0.178571,0.75,0.744643
WFC,2026-07-20,2026-09-18,60,5,3,2,4,50.0,95.0,7.5,35.0,0.535714,0.8,0.733929
WM,2026-07-20,2026-08-21,32,2,1,1,2,230.0,250.0,20.0,20.0,1.0,1.0,0.67
WMB,2026-07-20,2026-08-07,18,1,1,0,1,73.0,73.0,,,1.0,0.0,0.36
WMB,2026-07-20,2026-08-21,32,1,1,0,1,80.0,80.0,,,1.0,0.0,0.36
WMB,2026-07-20,2026-08-28,39,1,0,1,1,76.0,76.0,,,1.0,0.0,0.36
WMB,2026-07-20,2026-09-18,60,2,2,0,2,80.0,95.0,15.0,15.0,1.0,0.0,0.47
WMT,2026-07-20,2026-07-31,11,20,13,7,17,108.0,129.0,1.0,4.0,0.625,0.7,0.84625
WMT,2026-07-20,2026-08-07,18,9,6,3,9,106.0,125.0,2.0,5.0,1.0,0.666667,0.933333
WMT,2026-07-20,2026-08-14,25,4,4,0,4,113.0,123.0,4.0,4.0,1.0,0.0,0.69
WMT,2026-07-20,2026-08-21,32,11,6,5,9,95.0,135.0,5.0,5.0,1.0,0.909091,0.981818
WMT,2026-07-20,2026-08-28,39,1,0,1,1,105.0,105.0,,,1.0,0.0,0.36
WMT,2026-07-20,2026-09-18,60,12,8,4,10,100.0,150.0,5.0,10.0,1.0,0.666667,0.933333
WSM,2026-07-20,2026-08-21,32,1,0,1,1,185.0,185.0,,,1.0,0.0,0.36
WSM,2026-07-20,2026-09-18,60,1,0,1,1,210.0,210.0,,,1.0,0.0,0.36
WST,2026-07-20,2026-08-21,32,1,0,1,1,300.0,300.0,,,1.0,0.0,0.36
WY,2026-07-20,2026-08-21,32,3,3,0,3,24.0,26.0,1.0,1.0,1.0,0.0,0.58
WYNN,2026-07-20,2026-08-07,18,2,2,0,2,99.0,103.0,4.0,4.0,1.0,0.0,0.47
WYNN,2026-07-20,2026-08-21,32,1,0,1,1,100.0,100.0,,,1.0,0.0,0.36
WYNN,2026-07-20,2026-09-18,60,3,0,3,3,55.0,105.0,25.0,45.0,1.0,0.0,0.58
XBI,2026-07-20,2026-07-31,11,4,0,4,4,151.0,162.0,4.0,6.0,1.0,0.0,0.69
XBI,2026-07-20,2026-08-07,18,2,2,0,2,150.0,165.0,15.0,15.0,1.0,0.0,0.47
XBI,2026-07-20,2026-08-21,32,8,1,7,7,92.0,160.0,5.5,42.0,0.327381,0.25,0.681845
XBI,2026-07-20,2026-09-18,60,13,4,9,13,126.0,190.0,4.0,18.0,0.555556,0.615385,0.811966
XEL,2026-07-20,2026-08-21,32,1,1,0,1,85.0,85.0,,,1.0,0.0,0.36
XHB,2026-07-20,2026-07-31,11,2,0,2,2,94.0,104.0,10.0,10.0,1.0,0.0,0.47
XLB,2026-07-20,2026-07-31,11,6,3,3,6,48.5,55.0,0.5,3.0,0.416667,1.0,0.854167
XLB,2026-07-20,2026-08-07,18,1,0,1,1,51.0,51.0,,,1.0,0.0,0.36
